eog_min,eog_max,eog_mean,eog_median,eog_std,eog_skewness,eog_kortusis,eog_iqr,eog_rms,eog_time_domain_features,eog_zero_cross_rate,eog_max_amplitude,eog_energy,eog_permutation_entropy,eog_approximate_entropy,eog_sample_entropy,eog_svd_entropy,eog_hjorth_mobility,eog_hjorth_complexity,eog_spectral_entropy,eog_std_PDS,eog_mean_PDS,eog_var_PDS,eog_skew_PDS,eog_kurtosis_PSD,eog_coeff0,eog_coeff1,eog_coeff2,eog_coeff3,eog_std_PSD_0.3_0.45,eog_mean_PSD_0.3_0.45,eog_var_PSD_0.3_0.45,eog_skew_PSD_0.3_0.45,eog_kurt_PSD_0.3_0.45,eog_energy_PSD_0.3_0.45,eog_min_PSD_0.3_0.45,eog_max_PSD_0.3_0.45,emg_min,emg_max,emg_mean,emg_median,emg_std,emg_skewness,emg_kortusis,emg_iqr,emg_rms,emg_time_domain_features,emg_zero_cross_rate,emg_max_amplitude,emg_energy,emg_permutation_entropy,emg_approximate_entropy,emg_sample_entropy,emg_svd_entropy,emg_hjorth_mobility,emg_hjorth_complexity,emg_spectral_entropy,emg_std_PDS,emg_mean_PDS,emg_var_PDS,emg_skew_PDS,emg_kurtosis_PSD,emg_coeff0,emg_coeff1,emg_coeff2,emg_coeff3
-56.793849826624104,89.97502560619299,0.004145486657632053,-0.15090998889935214,13.43539329017553,0.2053432407314991,1.9846195421447677,16.301357367115564,13.435393929719858,1.9559920390771788,518,89.97502560619299,2166117.7205610387,0.8021720017240638,0.4993967799118466,0.38390462310303014,0.4047637057846718,0.1569040289491791,4.752655825977598,0.4435043771125759,14.612247924840236,1.80479712909542,213.51778941699777,15.281280155364975,289.5233177468602,-0.0007756729711851235,1.9833137520087423,-1.388449444666843,0.3921520637829803,103.10806957895637,100.80331453614028,10631.274012298909,1.4356858328047573,1.1979859928195813,187133.24010393844,6.764948831110887,353.30850684565576,-47.48366581786095,49.258786434933036,0.0004410696154185291,0.026900414535542927,2.6691394002562165,2.3364642409180165,89.24663946401715,1.4958734639163849,2.669139436699125,1.3910844660182105,2772,49.258786434933036,85491.66399051025,0.9001323796123398,0.9257557321168806,0.8055922297634075,0.7898634634397574,0.6001951991180622,1.65269429358133,0.7582050494334757,0.24183535483334923,0.07123117951674836,0.058484338847371926,21.780373868044855,941.7526697878835,-3.783263298160703e-05,1.5569931431136674,-1.0602888929620842,0.24297393145265214
-97.19567626077517,63.759895753059766,-0.011096159407687026,-0.3859412225743868,16.106860434932596,-0.3678732638645358,4.393025029899264,14.715242114405026,16.106864257053598,1.9397474064273519,523,97.19567626077517,3113172.9143418083,0.8178486519501028,0.39478229391114805,0.2805466660192705,0.3506308049014252,0.12750426902012202,5.150940223339897,0.4225626570948659,26.745698123702834,2.5938772178343315,715.3323681242413,22.269692327921728,642.9429588998692,-0.0006345465900394059,2.0767889963482937,-1.471579204139396,0.3825973814722487,231.11340772245515,304.69042337322776,53413.407229085795,0.3159839621555329,-1.3305356129692845,1316246.9519199836,14.141511916522456,697.1937962377882,-7.109951247449873,8.08150262843976,0.00018559002324552954,0.05156322405594571,1.6022831791969812,0.5752817809810195,5.9287272586868855,1.2958520483289582,1.602283189945286,0.8111904775750274,2777,8.08150262843976,30807.737049374897,0.9117617086080557,1.2494809233756872,1.1278524562606662,0.7758038235337058,0.5770028477560496,1.6628200708754237,0.7215641242138114,0.12537505146697506,0.025668835724088495,0.015718903530346644,23.300138112776782,847.3010816967344,-4.764801179028052e-06,1.4591629245707642,-0.7982973353997169,0.08467266626547194
-54.068644529464514,53.58705884714798,-0.003094708331365503,0.054331867447132864,8.237532409432637,0.09561589123190127,6.013566833556087,8.328523798603502,8.237532990748669,1.8260225258179186,782,54.068644529464514,814283.3972840726,0.8303293200449353,0.5984712369448522,0.4884256311862555,0.5043618164275562,0.2357192384595936,2.885808981806119,0.5771017442804618,3.6238493274381955,0.6784563259102121,13.132283947974264,11.66570976645381,172.63032734204296,0.0001695100811413986,2.018456864832032,-1.3870385927825182,0.3392188390680146,7.8487716376871814,15.585458655029125,61.60321622056272,-0.2195691070656088,-1.2251255358041586,2740.5876393736653,2.904897776051942,26.237338191202017,-9.222288463973,14.093552817697015,-6.15932936456716e-05,0.04629919709689223,1.715253376158403,0.6294661350634376,6.14864992927841,1.3757497157420917,1.7152533772642844,0.9241566753245157,2852,14.093552817697015,35305.129778598406,0.9100888531488002,1.2775154684484642,1.1127623695510984,0.7999441916940191,0.6227505643638322,1.6114039017714452,0.7493069246183822,0.14898238365879157,0.02941603877109948,0.022195750640655362,42.270998143160035,2528.602958716313,-0.0004243902083000829,1.4646184593800464,-0.94711397345226,0.2217530286268612
-61.5709324433818,58.28896310016375,-0.019756774076255597,0.1838056032714797,8.960005979278222,0.15892261663016827,7.369333319565188,9.088220593999463,8.96002776105205,1.5976386992568508,1261,61.5709324433818,963385.1697458809,0.980938947886709,0.9066892823717709,0.829759982869163,0.5403677038080872,0.24002137565376538,5.578206172147859,0.44180268308215537,7.015272230204232,0.8026832909385253,49.21404446387466,19.91796034341377,584.2345355529292,-0.00029475546640014144,1.1331761789329722,-0.5062090122285848,0.35633145840985214,31.54984363949001,44.682690518165955,995.3926336762682,0.8984750830454867,-0.5421944555079858,26927.419190566194,11.913201239162708,106.77604879835587,-26.1689022871333,12.031451125314812,-0.00048751432128056306,0.02343014748549975,4.207254571572652,-2.444369308859562,13.352989524950761,1.475872660140074,4.207254599817938,1.538986469571365,1878,26.1689022871333,212411.89521227035,0.8271558958275589,0.45677116535774465,0.3498514091481542,0.610003510559441,0.38155499315241886,1.4934796985304544,0.6241189983119547,0.7223109789886155,0.17698041356459565,0.5217331503674921,8.525370035666645,105.71218071540682,0.00034347013915918745,2.249672862883496,-1.8458900218200514,0.5312421648909579
-38.61550145034791,45.808572113082114,-0.010116796994324584,-0.5385347487162845,8.023478406515448,0.8478978295726496,3.903061064069579,7.6860669101569385,8.02348478464321,2.8563391040376045,1180,45.808572113082114,772515.6970728133,0.8519223890972011,0.7787333691688918,0.6412206720531537,0.6451579630541454,0.38482858704556355,1.9735679964008765,0.6917715394608397,3.031617617361612,0.6436547816012631,9.190705377897297,13.996815829708858,268.98131382061564,0.0012421184374386378,2.1200189602568664,-1.791402805666922,0.6131111590590882,19.686171929906457,24.289862225983153,387.5453652538369,0.07188686452364884,-1.79357962416893,8797.884949899722,1.1157631147218456,48.93655231399588,-5.787372436207978,5.890918458217479,1.1033050219548295e-05,0.027897445289908326,1.1299071512628462,-0.19909687716733857,2.4900347510858376,1.2300543655603255,1.129907151316713,0.7129434768837342,3147,5.890918458217479,15320.28204715979,0.8897418830465401,1.4443988595780848,1.2897690069079089,0.8334023982327725,0.7326580214239871,1.3874402582002436,0.784472030863423,0.058769427395997484,0.01276477424237548,0.0034538455964534193,27.35787570104574,1027.8288152000018,-5.773584636272134e-05,1.5560666376641217,-1.2392005829771244,0.41697789393014406
-75.73357961276244,34.26043845399285,0.009152207366306073,-0.21835402283646266,10.212903897152772,-0.8685035520712666,7.282120970103662,9.850075932641488,10.212907997988525,1.2090217388556932,597,75.73357961276244,1251641.8773045358,0.8373602919632795,0.49694004573870565,0.4092807674136471,0.3619724493544671,0.12933602792450882,6.227385032919281,0.4249619407553789,8.919668063400934,1.0428602500831026,79.56047836125455,16.095842917173886,316.3579009092463,-0.0017566580794802361,1.6990817941961311,-0.8106530798343514,0.09125412368146324,34.7285910710733,35.22697932365675,1206.0750377818322,1.2933274783859303,0.11978687669623422,22023.13599046055,7.57469267023461,111.83331619567049,-18.42788691572806,37.154186416569445,0.00019707749132920644,0.006221029680496398,0.7051328824274057,18.11148161231026,1136.3964411098302,0.23501041815790033,0.7051329099679855,0.4085019205394579,2342,37.154186416569445,5966.54904863903,0.8867587588827355,0.7122704549944778,0.3691725734200482,0.8168728037907431,0.6713392487292013,1.5052430252691245,0.801305945247809,0.01078766536600941,0.0049712952695922154,0.00011637372404899896,9.36737543525757,246.2043189501545,-1.0753650364660411e-05,1.506634275966905,-1.0432014944591579,0.26725926631474395
-53.01287236361621,37.84702772309454,-0.030314714230353573,-0.031550714716165995,8.141528514587248,-0.1137649308396834,1.7010583047424745,9.88165529169196,8.141584952313409,2.7739613356568076,2089,53.01287236361621,795424.8664288335,0.9871369292910727,1.3805541042041725,1.3180580178945587,0.7496458968581124,0.47124331037769385,2.9319752838011346,0.6292422767366385,4.812106390865193,0.6627344098034053,23.156367917005632,20.9122924640266,634.1990046841072,-0.005441260032716399,1.0207391830594028,-0.49665002243675244,0.40465679039825636,43.11400760669124,45.04872884038796,1858.8176519098301,1.224096953588213,0.7118305569634642,34993.85059840169,3.398901610835507,146.77791101983252,-39.043879793692646,42.144700909364424,-0.00012550304846859343,0.06115601191072162,5.050435635971473,-1.7485716899052695,10.533408301073836,2.863468276449065,5.050435637530844,2.97343849144017,3004,42.144700909364424,306082.801546099,0.8859132137411581,1.004795034175705,0.685062139879438,0.8061080531150787,0.6704142027031356,1.426802655346962,0.7814710752389152,1.213600511636024,0.25502649671478655,1.4728262018432194,11.85495622834804,192.93419749548053,6.678603280875755e-05,1.6778321725118628,-1.3153468100897956,0.4198689712954738
-108.78624014115289,158.57908914556018,0.0040966638080152835,0.06906753135493804,15.125424146510394,0.9704922127524618,21.36884342252124,9.99077112363105,15.125424701293317,1.5441379195258016,743,158.57908914556018,2745341.6687339284,0.813221897642767,0.3999263255092784,0.32407474951123705,0.3227894796483058,0.1099030434007452,6.738612301662871,0.3663875036609355,20.84835981646657,2.2874033222313574,434.65410703685797,15.451768878118639,288.5235448495042,-2.514252038257397e-05,1.9032515425334855,-1.2157200554591037,0.2969352461206255,125.01545728537364,160.1186422024604,15628.86456027108,0.7030193667271607,-1.014522788774722,371401.5972692756,14.76772785439755,389.38997649862984,-29.070821361098957,46.82716935716011,0.00015647052123108818,-0.04681503441294089,2.519969302785465,2.7323456507522956,42.228115958260105,1.1232356794717195,2.5199693076432665,2.021507433576701,3252,46.82716935716011,76202.94373756902,0.9186538327379866,0.9357632940559233,0.5430777428575839,0.8915573761878535,0.9842330996791109,1.1774073356445351,0.8435208172095437,0.12271828301037463,0.0634918708913287,0.015059776985014404,3.5724785347731536,19.09227199413781,-0.0004087349233559982,1.2378479559662021,-1.1366426103281007,0.4033800628883585
-62.915345489462624,56.57647998707598,-0.027423235867349356,0.03356096716953161,6.913927114366403,-0.9999242696309125,14.396376180182745,7.0304032726785675,6.913981499587366,1.2482962515286469,944,62.915345489462624,573637.6821196363,0.841020459798734,0.6892463542775693,0.6240541128789503,0.47539405570533444,0.2004202292309712,4.3320285895334125,0.48777057877847724,4.198075794215282,0.47794422405703313,17.623840373976275,20.891121866377286,593.0933986199876,-0.00044061253294137674,1.8295223392534592,-1.2036351666098817,0.35689034709427736,38.01714982244026,52.49377694770926,1445.3036806218695,1.2106480640691708,0.13590510339209816,37808.10268971949,16.56554582989522,136.85584005894248,-13.773794476179848,20.466864952639412,-8.462547232371827e-05,-0.06253801215106149,1.9324554807967955,1.3236155954143487,13.95305877601782,1.118262715455104,1.9324554826497415,1.5413026667843492,3466,20.466864952639412,44812.61030907655,0.9151589575505077,1.0265950424191619,0.759970563703804,0.8832535356776535,0.9681068295545258,1.1708779565977976,0.8289286624279892,0.07799127181709713,0.037337618916129724,0.006082638479648329,4.1350219148836596,23.926846572943855,5.51090222146326e-05,1.2205661086439166,-1.1131527940221775,0.36936323852670905
-78.13003817743345,81.54228287745308,-0.034576936739282665,-0.09297730346659328,13.336862615998122,0.2940453045134757,4.8828632974309185,12.576656380572881,13.336907437729428,1.4934935171958332,567,81.54228287745308,2134477.2000307506,0.8143020801585912,0.4568615881015927,0.35913227772444306,0.3485423102298895,0.12211515267365097,6.5312028039985135,0.34364436291149225,21.14369199923928,1.7784226406066477,447.0557113586951,21.468183925908374,572.3498851977201,-0.0018573070908811315,1.9592004732473907,-1.381630077315861,0.4143322767996199,97.82130150722355,145.1271949618366,9569.007028567135,0.8388850853534219,-0.6621948489455427,275678.1877145226,40.505475509150884,329.82927170381555,-6.706917226798888,6.640519195900753,2.5189058398330892e-05,0.03723145376563397,1.2548267571149991,0.2341511084158218,3.0114110804560568,1.4245174454170364,1.2548267573678182,0.7018206372933223,2497,6.706917226798888,18895.082292074803,0.8562316925449611,1.2430890175285993,1.0676214034162397,0.7806664034197045,0.6253616795482257,1.4308457732154793,0.7479885899867341,0.13462118696041092,0.015743278024046774,0.018122863978629913,47.180606231730074,2641.660796171073,0.0002539391996340583,1.7596745178931001,-1.3955551759826852,0.4390426566645408
