eog_min,eog_max,eog_mean,eog_median,eog_std,eog_skewness,eog_kortusis,eog_iqr,eog_rms,eog_time_domain_features,eog_zero_cross_rate,eog_max_amplitude,eog_energy,eog_permutation_entropy,eog_approximate_entropy,eog_sample_entropy,eog_svd_entropy,eog_hjorth_mobility,eog_hjorth_complexity,eog_spectral_entropy,eog_std_PDS,eog_mean_PDS,eog_var_PDS,eog_skew_PDS,eog_kurtosis_PSD,eog_coeff0,eog_coeff1,eog_coeff2,eog_coeff3,eog_std_PSD_0.3_0.45,eog_mean_PSD_0.3_0.45,eog_var_PSD_0.3_0.45,eog_skew_PSD_0.3_0.45,eog_kurt_PSD_0.3_0.45,eog_energy_PSD_0.3_0.45,eog_min_PSD_0.3_0.45,eog_max_PSD_0.3_0.45,emg_min,emg_max,emg_mean,emg_median,emg_std,emg_skewness,emg_kortusis,emg_iqr,emg_rms,emg_time_domain_features,emg_zero_cross_rate,emg_max_amplitude,emg_energy,emg_permutation_entropy,emg_approximate_entropy,emg_sample_entropy,emg_svd_entropy,emg_hjorth_mobility,emg_hjorth_complexity,emg_spectral_entropy,emg_std_PDS,emg_mean_PDS,emg_var_PDS,emg_skew_PDS,emg_kurtosis_PSD,emg_coeff0,emg_coeff1,emg_coeff2,emg_coeff3
-223.57148633482905,198.83873992224215,0.05837304810526492,-1.1496093713039168,33.7248692151694,-0.1287153039414773,4.127959387598424,33.61564027944468,33.72491973293673,13.83052522823658,1299,223.57148633482905,13648442.53191631,0.8701263019383493,0.9545922838259542,0.6290878980213889,0.7490101047324045,0.49045897162586677,2.237306436888481,0.5903676313725983,89.21878197854608,11.371772740346081,7959.9910577353385,20.029776743373798,502.90176811029914,-0.00654068431448087,1.5852307083224422,-1.2719859437678116,0.6520721413884148,394.04071423046196,454.7251222847717,155268.0844712526,0.4324717996284179,-1.502899024949352,3258387.1917733783,16.80160665085004,1048.253068576486,-123.01006018262737,84.21739901773988,-0.0007288648962291281,0.15933343061070349,9.648934869547208,-0.3358626985093877,16.757998882301777,7.7148128892826655,9.648934897075845,7.66456817245492,3864,123.01006018262737,1117223.3357760967,0.9019277917530986,1.1182505589713512,0.9605622651724542,0.887531544584548,0.9687668573080721,1.1818165789057666,0.8358975029960167,1.7780093049140366,0.9308642971181202,3.161317088360896,3.5580542636065724,17.94968269292489,-0.00011804178503876678,1.1826145957453384,-1.101636691237216,0.2970722318728515
-51.19485306888569,38.10374363719744,-0.006667103786751378,-0.3278543857541312,11.267074383654979,-0.005879798674811025,0.38087710882982506,14.136861527913691,11.26707635622867,3.6306899118197236,2011,51.19485306888569,1523364.115405046,0.9889564382071393,1.412900205778969,1.373185291492407,0.7408357022442552,0.4581740793779093,3.1033278932480695,0.6262621800783091,8.951768950042933,1.2692581086500339,80.13416733495276,20.169368500778187,518.2114436425276,0.006193487857359882,0.9603828737692506,-0.4684146307881437,0.4499210666435791,69.87416870693515,73.02877137325147,4882.399452485235,0.5613547073783561,-1.3234470211549998,91940.40810694682,1.2046119466892098,194.4684786143198,-13.661820866994479,17.055241951812594,-6.945469051907989e-05,-0.08322846030649123,3.6783952579648163,0.14180700403680363,0.37489971275171596,4.769361639227552,3.6783952586205304,2.7899411624396535,3765,17.055241951812594,162367.10014370398,0.9153356393681005,1.7290595553464332,1.6487219136412699,0.8909403878673048,0.9285405379152438,1.2425152294414619,0.8412325882777768,0.8781944675133049,0.13528336950992878,0.7712255227709771,68.5756677749211,5084.566794117786,-0.000281249681273907,1.3114505109213954,-1.1814707422761386,0.49423178084618485
-70.02643020290691,57.9054181284872,-0.006467082759504701,0.1711956279395952,9.713677753514956,-0.3668892485300714,4.006696279821466,11.037110139640886,9.713679906312064,3.711213278841077,2764,70.02643020290691,1132266.927867489,0.9882606111293438,1.5616965780458867,1.5173012949036586,0.7993809017992285,0.553313272448858,2.6147560077753305,0.6510419720504067,7.39794992083044,0.9433981219709848,54.72966303111511,33.157040585565454,1604.2634471922256,0.011639805575595047,0.9150727324413604,-0.5396350615476955,0.559785633682385,12.350492894862048,40.08666442366237,152.53467474603792,-0.8883516839027215,-0.7713462426944595,15835.278054252203,16.06742290278584,51.03306130576752,-42.815464579584095,52.84521889968489,0.00012361094839668778,0.01289865720139205,4.126749760438325,0.1535897198855885,16.418264303176574,4.2646542532552205,4.12674976228962,3.225240668790073,3901,52.84521889968489,204360.76320668924,0.9272951551937585,1.5795043247347724,1.4948326670321468,0.9029374558796649,0.9732414358851376,1.224786865847852,0.8449446689420194,0.8887807294809292,0.1702722571432538,0.7899311850966526,48.20632757604671,2845.219143478561,-0.0001957134299031254,1.2098348245247097,-1.112453198461479,0.45768246584841366
-129.03345400726081,139.40884294341802,-0.034609361202821314,-0.43512428310588736,22.927171392167352,0.37856307808948675,5.639725848034658,16.634476132147874,22.927197514168622,2.975341443097947,861,139.40884294341802,6307876.630244398,0.8494673504506296,0.5015879433746506,0.3929860381246063,0.39215985692736033,0.14463244024300098,6.106976532340594,0.3768460448344457,58.045298942032105,5.255675934469091,3369.256729269873,21.82786539255249,613.2601672787125,-0.0011935357301499083,1.9686924247536814,-1.5597821499648368,0.5841699930831543,390.33583413547603,534.7204970662879,152362.06341023784,0.775711488270367,-0.9163763076809452,3944592.660537503,141.26684908737695,1289.7794593524002,-56.36130516051196,49.006957566217366,0.0027698576682898247,0.13650676410682794,5.6736348674134565,-0.3099830304173561,7.7236034853150475,5.818810506627817,5.673635543533019,4.768198198854516,4006,56.36130516051196,386281.6833700946,0.9075091100359798,1.394557137924389,1.2261900726895734,0.8858601675663288,1.0323299056168644,1.1259207345385045,0.8156083505778963,0.6760933824914718,0.321847684806496,0.4571022618487595,3.9225541868440823,21.712844557309047,0.00038346633374861886,1.1761584192841579,-1.1524441116536253,0.39173240477751387
-33.94821147365856,35.06902171912147,0.014844065627342412,-0.08032093772515214,8.092356892233898,0.10126222070473151,0.4572381026983776,10.452322613260758,8.092370506691463,2.719586211031635,1495,35.06902171912147,785837.525010838,0.8584557051703512,1.112749482046572,1.0396611939471636,0.6577982788293747,0.3775908175103796,2.4149031133466803,0.6797042561671214,2.6702646619686905,0.6547532751669937,7.130313364958765,11.774936755459036,224.0988343960867,0.0014305192427018585,1.6668625106870905,-1.0125571382843581,0.2605808098487306,7.409023672026454,7.507749462037059,54.89363177264836,0.6629519008335182,-1.1173651041476687,1001.339403816295,0.535874622823425,21.27203548235138,-9.758018120775295,11.386966651011914,0.0002809110013777585,0.057786822197914756,2.393303685960084,-0.05696367037929641,0.21130746791096433,3.1969060681167694,2.393303702445871,1.7905226501558855,3563,11.386966651011914,68734.83134569338,0.901366955151333,1.6391437454572682,1.5520179562400442,0.8735470334017327,0.8952877298451832,1.2270424044014259,0.8395912614790444,0.11254955928694997,0.057269480418898074,0.012667403295686665,3.641173043221861,19.785353913663315,-0.0007570193522056961,1.394787165406905,-1.2350345911027623,0.4696238897653546
-85.80114263705396,97.69002517510069,-0.12275207378960867,-0.23126980727711643,13.84004315291343,-0.1236824766820001,10.166452301487864,12.154800191059952,13.84058750726014,2.7357675548031604,1204,97.69002517510069,2298742.350553506,0.9258430380044321,0.8111167035945539,0.696476804946077,0.5288171858824138,0.2340959411343406,4.577106027497247,0.4625441403946833,18.133574955261025,1.9151487532861777,328.8265406580699,21.864381864193184,628.3853389576535,-0.00465096952674861,1.5607691388907585,-1.027370698701856,0.41954152713467047,86.8588194088089,99.63342395202127,7544.454509092077,0.8772547909399326,-0.3157019831408068,157241.4630974576,6.114115728317086,281.0185325481448,-6.099439906683376,5.8934566673381745,1.7442112317898014e-05,0.022323714925416738,1.2980196200526843,-0.06746609828298615,0.30668357560791293,1.7299495225750303,1.2980196201698733,0.9630134797937862,3572,6.099439906683376,20218.259212151308,0.8962478805939037,1.625909410364378,1.5103304294001798,0.8726792543669449,0.8871152729736198,1.235955889846745,0.8402603336229195,0.036612276060097745,0.01684574171679768,0.0013404587583008066,6.478934243236111,90.5065842453059,3.089303709405357e-05,1.3850035608729898,-1.2175386745935504,0.45222412227901004
-78.71270737665131,126.15650461387787,0.03093382050323243,-0.19733905005576036,18.19472323927581,0.44510280849834266,3.092690254432388,21.932621184741862,18.194749535376797,6.838893350999052,1947,126.15650461387787,3972586.92786113,0.8962253435576717,1.3531142910052978,1.2615495682585387,0.7221703895350109,0.4478837249712609,2.428597953307803,0.6742575755879404,17.631252373479928,3.3099278828912837,310.8610602573416,17.936156009793155,447.8800199121954,0.0035324708204472594,1.5947437400732751,-1.1763512029522907,0.5177774193163802,182.7206677365601,126.61293699281866,33386.84241809439,1.627252168578114,1.1411713262497525,444759.10408837674,8.917748200796362,571.9803415938119,-128.60337405092233,151.46371443932205,0.000459359843405441,-0.0033392266888058186,8.749747131989961,0.35032041241887923,49.01017737170518,8.067285184648648,8.749747144048108,7.492095028913993,3794,151.46371443932205,918696.9010173362,0.9019478336173188,1.2480510943194756,1.1823200951979216,0.8974441553838961,1.0724735292435736,1.1228407244286192,0.8156341961793657,5.819829510573172,0.7654531732087972,33.87041553213836,69.91085717403057,5214.585219751433,-0.0005063887374954434,1.3314569498139026,-1.2202905194673876,0.4440715329908972
-107.14078777772919,81.98515670071662,0.016245677493789315,-0.1288539803490345,15.748296820605692,-0.2636475473272585,2.678477105164891,17.78876993649306,15.748305199986968,5.348475977670482,1632,107.14078777772919,2976109.4000632386,0.9059022092274466,1.2280817722285438,1.0809207840088615,0.6927070929850918,0.40501407353229824,2.690669635816731,0.5727849636474688,18.146980311145086,2.479675248290944,329.31289441308735,17.243011675544782,387.3279403694486,0.006908534670534566,1.5877719458794988,-1.2171933617610349,0.5826750690245841,71.76278266696107,82.87142696718087,5149.896976105488,1.3687412276209356,0.9508330829322764,108158.1334531405,13.919305358016153,255.53178909683248,-92.61486495812585,87.38775163892758,0.001153442674855647,0.34653518423917107,9.718278960756988,-0.2607221127987805,7.713811987028018,8.284109189111682,9.718279029206865,7.256298112083203,3469,92.61486495812585,1133339.367474263,0.8925401770220361,1.3328279348211787,0.9833197224813172,0.8755577488132973,0.8958341371749468,1.2335165631855922,0.8482560482953011,1.7840243960075013,0.9442920775779894,3.1827430455499295,3.2789406875421068,14.711663076523344,-0.00026369968336468477,1.4382844029877764,-1.312079118576161,0.5583640596301176
-91.32746451568451,133.2122103606834,0.03731032857702148,-0.1708489696533113,22.84789178075203,0.4645968223605421,3.0251512954573485,23.952600379020467,22.847922244387444,3.762925252686868,777,133.2122103606834,6264330.610626895,0.8479106650265529,0.6483537114974003,0.5228076515524178,0.4549305774190279,0.18444979346336393,4.8820760915743,0.4543227033074334,48.25627162224063,5.21939168963462,2328.6677508794664,18.428893685573644,446.68599773927303,0.0008271360426507224,1.8390365098756454,-1.281695772550668,0.4294237941205713,260.86536244326464,418.0413809701635,68050.73732265584,-0.27929213088878996,-1.5139512958004187,2185284.001734875,0.23917140836219913,725.799898432477,-59.68291518320045,48.83057315021176,1.7956201159858113e-06,-0.008177708754467772,3.683293636946489,0.44021859295424437,41.59732111528053,1.9664985735246754,3.6832936369469262,2.857170533710715,3178,59.68291518320045,162799.82419168457,0.8925744589240503,0.9758407720730755,0.6610688776588798,0.8904269685268374,0.9486041426567837,1.2134989546469865,0.8526234643268049,0.2487644750071237,0.13564391284089808,0.06188376402556988,3.1815545803117087,13.855067728169885,-0.00018564688161989398,1.2451839526210726,-1.140667192873564,0.4357558705525369
-220.34205113746498,202.4868164128714,-0.016645742156628018,-0.2601894951339885,29.113035394898475,0.14995740589845483,7.222450865149586,17.9677597961608,29.11304015360373,8.116782786963359,1409,220.34205113746498,10170829.283824118,0.8686176463487969,0.7191941064214689,0.47636024398902144,0.61370265871234,0.31880003257400397,3.0422365350282217,0.5126499630761262,76.02177810978029,8.474275919726159,5779.310746972669,21.105249717850075,550.2371201146249,0.0010835096830049407,1.8972954245881117,-1.632182704936616,0.7123565027946689,514.9960258554698,584.9599630219096,265220.90664692776,1.4149840644490561,1.285057343994226,5466591.584869697,69.61163675077073,1851.1335362952188,-88.91029389724274,134.0436387170165,-7.213955027984046e-05,-0.13309616071629848,8.756983848008682,0.4731664288194701,17.20098950477279,7.542745307539402,8.756983848305822,6.547947971236023,3645,134.0436387170165,920217.1934338685,0.9003482692417034,1.2941563577530726,1.0657661587403202,0.8750641748968249,0.8965133893841213,1.2307068400513297,0.8422336742858972,1.4695437141161343,0.7667198744970996,2.1595587276982426,3.248792843336127,14.076986775195603,-0.00013140442147262666,1.4064255611496577,-1.250331641606469,0.4899484240319174
