,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
651,0.16671619415283204,0.023267803636793406,0.012444162368774414,0.0034785778330863153,8,log2,3,2,130,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 130}",0.7142857142857143,0.7698412698412699,0.7857142857142857,0.6825396825396826,0.7142857142857143,73.33333333333334,0.038424502974318105,371
652,0.10091314315795899,0.014389397694501146,0.004693412780761718,0.002515360739613053,8,log2,3,3,90,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 90}",0.746031746031746,0.7619047619047619,0.7857142857142857,0.7142857142857143,0.746031746031746,75.07936507936508,0.02332847374079216,104
653,0.12122201919555664,0.017984674103362318,0.003124046325683594,0.006248092651367188,8,log2,3,3,100,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 100}",0.7222222222222222,0.7380952380952381,0.7777777777777778,0.753968253968254,0.7301587301587301,74.44444444444444,0.019697894676175973,217
654,0.11475172042846679,0.0069152845002361085,0.006249904632568359,0.007654539239513126,8,log2,3,3,115,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 115}",0.7142857142857143,0.753968253968254,0.7698412698412699,0.7301587301587301,0.7380952380952381,74.12698412698413,0.019179438053324727,270
655,0.12498593330383301,2.132480599880018e-07,0.009374141693115234,0.007653954651957976,8,log2,3,3,130,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 130}",0.7380952380952381,0.746031746031746,0.7857142857142857,0.7222222222222222,0.7142857142857143,74.12698412698413,0.024895852605330344,270
656,0.09348564147949219,0.0009468791320643874,0.0035114288330078125,0.007022857666015625,8,log2,3,4,90,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 90}",0.7222222222222222,0.7619047619047619,0.7936507936507936,0.7380952380952381,0.7301587301587301,74.92063492063492,0.025888105444920765,131
657,0.09784183502197266,0.006055044428244463,0.009380388259887695,0.007659055548080608,8,log2,3,4,100,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.7380952380952381,0.7777777777777778,0.7857142857142857,0.7380952380952381,0.7301587301587301,75.39682539682539,0.0230021853114118,70
658,0.11127963066101074,0.002328891302037442,0.006248331069946289,0.007652611664797704,8,log2,3,4,115,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 115}",0.7301587301587301,0.7619047619047619,0.7857142857142857,0.7301587301587301,0.753968253968254,75.23809523809524,0.02093794596551258,87
659,0.12276139259338378,0.0068936662514253845,0.006247043609619141,0.007651034742598662,8,log2,3,4,130,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 130}",0.7380952380952381,0.746031746031746,0.7777777777777778,0.7301587301587301,0.7301587301587301,74.44444444444444,0.017675442421682626,217
660,0.08989100456237793,0.0060414025923194335,0.006249189376831055,0.00765366264891233,8,log2,4,2,90,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 90}",0.746031746031746,0.746031746031746,0.7698412698412699,0.6984126984126984,0.7301587301587301,73.80952380952381,0.023543487260621183,314
661,0.0937385082244873,5.0871485694239874e-05,0.006248903274536133,0.007653443708612406,8,log2,4,2,100,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.7142857142857143,0.7619047619047619,0.7857142857142857,0.7380952380952381,0.6984126984126984,73.96825396825398,0.031507036890919375,288
662,0.11103248596191406,0.0028281021189879053,0.006249427795410156,0.007653954641560634,8,log2,4,2,115,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 115}",0.7301587301587301,0.7619047619047619,0.7936507936507936,0.7063492063492064,0.7380952380952381,74.60317460317461,0.0296956935458249,188
663,0.12448978424072266,0.003995997375242811,0.0062530517578125,0.0076583953288113195,8,log2,4,2,130,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 130}",0.7222222222222222,0.7619047619047619,0.7857142857142857,0.7142857142857143,0.7063492063492064,73.80952380952381,0.030532355653446558,314
664,0.09473462104797363,0.002002989485786384,0.0,0.0,8,log2,4,3,90,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 90}",0.7301587301587301,0.7698412698412699,0.7857142857142857,0.7380952380952381,0.7301587301587301,75.07936507936508,0.0227820636419164,104
665,0.10007157325744628,0.007753069856187178,0.0031260013580322265,0.006252002716064453,8,log2,4,3,100,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 100}",0.7380952380952381,0.7301587301587301,0.7857142857142857,0.7063492063492064,0.7142857142857143,73.4920634920635,0.027766437594501415,352
666,0.11249003410339356,0.0062087118220026764,0.0062446117401123045,0.007648059699106397,8,log2,4,3,115,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 115}",0.746031746031746,0.746031746031746,0.7777777777777778,0.7142857142857143,0.7142857142857143,73.96825396825398,0.023756554836659945,288
667,0.1280545711517334,0.010629215672302194,0.006245470046997071,0.00764911048645145,8,log2,4,3,130,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 130}",0.7301587301587301,0.7619047619047619,0.7857142857142857,0.7301587301587301,0.7301587301587301,74.76190476190476,0.022671201360453495,155
668,0.08553919792175294,0.006964994221790524,0.006246423721313477,0.007650276383520715,8,log2,4,4,90,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 90}",0.7380952380952381,0.7698412698412699,0.7936507936507936,0.746031746031746,0.7301587301587301,75.55555555555556,0.023220220378298077,50
669,0.12422823905944824,0.02834476845939078,0.0062482357025146484,0.007652494795690021,8,log2,4,4,100,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",0.7619047619047619,0.7777777777777778,0.8015873015873016,0.7301587301587301,0.7380952380952381,76.19047619047619,0.026082026547865067,7
670,0.12605180740356445,0.004448823554216331,0.009388303756713868,0.007665600927873646,8,log2,4,4,115,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 115}",0.7142857142857143,0.746031746031746,0.8095238095238095,0.6984126984126984,0.746031746031746,74.28571428571429,0.038095238095238106,242
671,0.12873177528381347,0.006091371559042674,0.00937657356262207,0.007655953458856771,8,log2,4,4,130,"{'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 130}",0.7301587301587301,0.753968253968254,0.7777777777777778,0.7142857142857143,0.6984126984126984,73.4920634920635,0.028216490213700294,352
672,0.1142913818359375,0.021451181319280078,0.004607295989990235,0.0062113986885622835,9,sqrt,1,2,90,"{'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 90}",0.7380952380952381,0.7857142857142857,0.7936507936507936,0.7380952380952381,0.746031746031746,76.03174603174602,0.024281045302822754,12
