,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
112,0.006249189376831055,0.007653662639999982,0.0,0.0,0.5,5,scale,linear,0.001,"{'C': 0.5, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.001}",0.6111111111111112,0.6666666666666666,0.6507936507936508,0.6190476190476191,0.6428571428571429,63.8095238095238,0.020450950359881127,187
113,0.0031246185302734376,0.006249237060546875,0.003124570846557617,0.006249141693115233,0.5,5,scale,linear,0.01,"{'C': 0.5, 'degree': 5, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.01}",0.6111111111111112,0.6666666666666666,0.6507936507936508,0.626984126984127,0.6428571428571429,63.96825396825396,0.0191794380533247,179
114,0.009373664855957031,0.007653565306146438,0.0,0.0,0.5,5,scale,rbf,0.001,"{'C': 0.5, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.001}",0.6746031746031746,0.7222222222222222,0.6984126984126984,0.6984126984126984,0.6746031746031746,69.36507936507937,0.01781741612749493,115
115,0.009387826919555664,0.007665139222902383,0.0031246662139892576,0.006249332427978514,0.5,5,scale,rbf,0.01,"{'C': 0.5, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.01}",0.6746031746031746,0.7222222222222222,0.6984126984126984,0.6984126984126984,0.6825396825396826,69.52380952380952,0.016342270065058707,111
116,0.00937352180480957,0.007653574593816456,0.006249141693115234,0.007653604334308001,0.5,5,scale,sigmoid,0.001,"{'C': 0.5, 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.001}",0.29365079365079366,0.2698412698412698,0.3492063492063492,0.2619047619047619,0.30952380952380953,29.682539682539684,0.031185528102203965,357
117,0.0031261444091796875,0.006252288818359375,0.006249332427978515,0.007653837846729264,0.5,5,scale,sigmoid,0.01,"{'C': 0.5, 'degree': 5, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.01}",0.29365079365079366,0.2698412698412698,0.3492063492063492,0.2619047619047619,0.30952380952380953,29.682539682539684,0.031185528102203965,357
118,0.03222970962524414,0.010077199182794726,0.0,0.0,0.5,5,scale,poly,0.001,"{'C': 0.5, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.001}",0.7619047619047619,0.746031746031746,0.7301587301587301,0.7857142857142857,0.7301587301587301,75.07936507936508,0.021057935176859686,45
119,0.018747615814208984,0.006249046349334065,0.0,0.0,0.5,5,scale,poly,0.01,"{'C': 0.5, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.01}",0.7619047619047619,0.746031746031746,0.7301587301587301,0.7857142857142857,0.7301587301587301,75.07936507936508,0.021057935176859686,45
120,0.003124570846557617,0.006249141693115234,0.0,0.0,0.5,5,auto,linear,0.001,"{'C': 0.5, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'tol': 0.001}",0.6111111111111112,0.6666666666666666,0.6507936507936508,0.6190476190476191,0.6428571428571429,63.8095238095238,0.020450950359881127,187
121,0.003124570846557617,0.006249141693115233,0.006263446807861328,0.00767115725719785,0.5,5,auto,linear,0.01,"{'C': 0.5, 'degree': 5, 'gamma': 'auto', 'kernel': 'linear', 'tol': 0.01}",0.6111111111111112,0.6666666666666666,0.6507936507936508,0.626984126984127,0.6428571428571429,63.96825396825396,0.0191794380533247,179
122,0.012484073638916016,0.006242100227131234,0.0031246185302734376,0.006249237060546875,0.5,5,auto,rbf,0.001,"{'C': 0.5, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'tol': 0.001}",0.5396825396825397,0.6031746031746031,0.6428571428571429,0.5873015873015873,0.5634920634920635,58.730158730158735,0.03513641844631534,253
123,0.009373664855957031,0.007653565306146438,0.003124713897705078,0.006249427795410156,0.5,5,auto,rbf,0.01,"{'C': 0.5, 'degree': 5, 'gamma': 'auto', 'kernel': 'rbf', 'tol': 0.01}",0.5396825396825397,0.6031746031746031,0.6428571428571429,0.5873015873015873,0.5634920634920635,58.730158730158735,0.03513641844631534,253
124,0.009792709350585937,0.007171467115303288,0.001115703582763672,0.002231407165527344,0.5,5,auto,sigmoid,0.001,"{'C': 0.5, 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid', 'tol': 0.001}",0.5238095238095238,0.5714285714285714,0.5634920634920635,0.5555555555555556,0.5396825396825397,55.07936507936508,0.017095761292490477,271
125,0.01249995231628418,0.006249976526261464,0.0,0.0,0.5,5,auto,sigmoid,0.01,"{'C': 0.5, 'degree': 5, 'gamma': 'auto', 'kernel': 'sigmoid', 'tol': 0.01}",0.5238095238095238,0.5714285714285714,0.5634920634920635,0.5555555555555556,0.5396825396825397,55.07936507936508,0.017095761292490477,271
126,0.006249094009399414,0.007653545839227188,0.0,0.0,0.5,5,auto,poly,0.001,"{'C': 0.5, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'tol': 0.001}",0.38095238095238093,0.373015873015873,0.373015873015873,0.38095238095238093,0.38095238095238093,37.77777777777778,0.003888078956798681,311
127,0.006262588500976563,0.007670109219262942,0.003124523162841797,0.006249046325683594,0.5,5,auto,poly,0.01,"{'C': 0.5, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'tol': 0.01}",0.38095238095238093,0.373015873015873,0.373015873015873,0.38095238095238093,0.38095238095238093,37.77777777777778,0.003888078956798681,311
128,0.0062487125396728516,0.007653078719324272,0.0,0.0,1,2,scale,linear,0.001,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.001}",0.626984126984127,0.7142857142857143,0.6587301587301587,0.6587301587301587,0.6428571428571429,66.03174603174602,0.02944005871585938,165
129,0.0031242847442626955,0.006248569488525391,0.003125286102294922,0.006250572204589844,1,2,scale,linear,0.01,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.01}",0.626984126984127,0.7222222222222222,0.6587301587301587,0.6587301587301587,0.6428571428571429,66.19047619047619,0.03237472707043037,151
130,0.006247854232788086,0.007652030780938974,0.006250619888305664,0.007655424037110596,1,2,scale,rbf,0.001,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.001}",0.7142857142857143,0.746031746031746,0.6746031746031746,0.7380952380952381,0.6825396825396826,71.11111111111113,0.028659476325821883,87
131,0.006248331069946289,0.0076526115400077,0.0031256675720214844,0.006251335144042969,1,2,scale,rbf,0.01,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.01}",0.7142857142857143,0.753968253968254,0.6746031746031746,0.7380952380952381,0.6825396825396826,71.26984126984128,0.030696951755259858,83
132,0.009372997283935546,0.007653020348277449,0.006249237060546875,0.007653721093488713,1,2,scale,sigmoid,0.001,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.001}",0.3253968253968254,0.23809523809523808,0.3333333333333333,0.2619047619047619,0.3333333333333333,29.841269841269835,0.040343698498853435,353
133,0.01250004768371582,0.006250027655126111,0.0,0.0,1,2,scale,sigmoid,0.01,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.01}",0.3253968253968254,0.23809523809523808,0.3333333333333333,0.25396825396825395,0.3333333333333333,29.682539682539677,0.041875891931025144,365
134,0.0031244754791259766,0.006248950958251953,0.0031242847442626955,0.00624856948852539,1,2,scale,poly,0.001,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.001}",0.753968253968254,0.7619047619047619,0.7222222222222222,0.7777777777777778,0.6825396825396826,73.96825396825398,0.03382107262327383,51
135,0.006250333786010742,0.007655065291827198,0.0031233310699462892,0.0062466621398925785,1,2,scale,poly,0.01,"{'C': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.01}",0.753968253968254,0.7619047619047619,0.7222222222222222,0.7698412698412699,0.6825396825396826,73.80952380952381,0.03214040751002632,54
